,Breakout Date,Breakout Price,Symbol,Entry Date,Entry Price,Exit Date,Exit Price,Exit On,Holding Duration,Stop Loss,Stocks Purchased,initial-investment,Profit/Loss,Final amount,Date,Day 1 Total Amount,Day 2 Total Amount,Day 3 Total Amount,Day 4 Total Amount,Day 5 Total Amount,Day 6 Total Amount,Day 7 Total Amount,Day 8 Total Amount,Day 9 Total Amount,Day 10 Total Amount,Day 11 Total Amount,Day 12 Total Amount,Day 13 Total Amount,Day 14 Total Amount,Day 15 Total Amount,Day 16 Total Amount,Day 17 Total Amount,Day 18 Total Amount,Day 19 Total Amount,Day 20 Total Amount,Day 21 Total Amount,Day 22 Total Amount,Day 23 Total Amount,Day 24 Total Amount,Day 25 Total Amount,Day 26 Total Amount,Day 27 Total Amount,Day 28 Total Amount,Day 29 Total Amount,Day 30 Total Amount,Day 31 Total Amount,Day 32 Total Amount,Day 33 Total Amount,Day 34 Total Amount,Day 35 Total Amount,Day 36 Total Amount,Day 37 Total Amount,Day 38 Total Amount,Day 39 Total Amount,Day 40 Total Amount
148,2023-04-17,1937.0,INDIGO.NS,2023-04-21,1987.65,2023-06-16,2429.5,40th Day,40.0,1888.2675,12.0,25000,5302.199999999999,30302.199999999997,2023-04-17,25000,25051.6,25060.6,25358.799999999996,25400.799999999996,25399.6,25957.0,27117.399999999998,27111.399999999998,27054.399999999998,27546.399999999998,27642.399999999998,27832.0,28165.6,27963.4,28165.000000000004,28520.200000000004,28750.600000000002,28324.000000000007,28349.80000000001,28628.80000000001,28474.600000000006,28376.200000000008,28816.600000000006,29028.40000000001,29002.600000000006,29605.000000000007,29618.200000000004,29273.800000000007,29777.200000000004,29981.200000000004,30073.000000000007,30187.000000000007,30512.80000000001,30701.200000000008,30079.600000000006,29228.200000000008,29420.200000000008,30117.40000000001,30302.20000000001
149,2023-05-02,2067.4,INDIGO.NS,2023-05-08,2199.85,2023-07-03,2638.2,40th Day,40.0,2089.8574999999996,11.0,25000,4821.8499999999985,29821.85,2023-05-02,25000,25088.0,25261.800000000003,25567.6,25382.25,25567.050000000003,25892.65,26103.85,25712.800000000003,25736.450000000004,25992.200000000004,25850.85,25760.65,26164.35,26358.5,26334.85,26887.050000000003,26899.15,26583.450000000004,27044.9,27231.9,27316.050000000003,27420.550000000003,27719.200000000004,27891.9,27322.1,26541.65,26717.65,27356.75,27526.15,27556.950000000004,27616.9,27974.950000000004,28048.1,28027.200000000004,27915.0,28628.9,29633.75,29697.550000000003,29821.85
150,2023-06-02,2385.75,INDIGO.NS,2023-06-08,2447.05,2023-08-03,2447.75,40th Day,40.0,2324.6975,10.0,25000,6.999999999998181,25007.0,2023-06-02,25000,25157.0,24639.0,23929.5,24089.5,24670.5,24824.5,24852.5,24907.0,25232.5,25298.999999999996,25280.0,25177.999999999996,25826.999999999996,26740.499999999996,26798.5,26911.499999999996,26466.499999999996,27075.499999999996,27515.0,26840.0,27245.499999999996,27566.999999999996,27785.0,27393.5,27108.999999999996,27303.999999999996,27060.0,27534.5,27836.0,27316.0,27236.0,26373.5,25928.0,26028.0,26699.5,26458.5,26237.0,26182.5,25007.0
151,2023-03-03,1126.4,INDUSINDBK.NS,2023-03-10,1144.8,2023-03-13,1087.56,Stop Loss,2.0,1087.56,21.0,25000,-1202.0400000000002,23797.96,2023-03-03,25000,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96,23797.96
152,2023-03-29,1057.1,INDUSINDBK.NS,2023-04-06,1082.0,2023-06-05,1301.8,40th Day,40.0,1027.8999999999999,23.0,25000,5055.399999999999,30055.399999999998,2023-03-29,25000,24707.899999999998,24820.6,24833.249999999996,25627.899999999994,25974.049999999992,26492.699999999997,25883.199999999997,26016.599999999995,25790.049999999992,25459.999999999993,25914.249999999993,26283.39999999999,26443.249999999993,26628.39999999999,26584.699999999993,26475.449999999993,26209.79999999999,24799.89999999999,26020.04999999999,26347.79999999999,27082.64999999999,27425.34999999999,27912.949999999993,28163.64999999999,28180.89999999999,28545.449999999993,28608.699999999993,28817.999999999993,28775.449999999993,29098.59999999999,29364.24999999999,29172.19999999999,29279.149999999987,29667.849999999988,29858.749999999985,29705.799999999985,29787.44999999999,29742.599999999988,30055.399999999987
153,2023-05-09,1140.6,INDUSINDBK.NS,2023-05-15,1219.55,2023-07-10,1367.0,40th Day,40.0,1158.5725,20.0,25000,2949.000000000001,27949.0,2023-05-09,25000,25015.0,25332.000000000004,25387.000000000004,25569.0,25532.0,25813.0,26044.0,25877.0,25969.999999999996,26308.0,26474.0,26341.0,26412.000000000004,26373.000000000004,26645.0,26729.0,26833.0,26685.999999999996,27229.999999999996,27258.0,27334.0,27074.0,26551.0,26889.0,26637.0,26577.0,26340.999999999996,26063.0,26783.0,26910.0,26928.0,27290.0,28102.000000000004,28216.0,27956.0,28600.0,28413.0,27750.999999999996,27949.0
154,2023-05-30,1293.25,INDUSINDBK.NS,2023-06-05,1301.8,2023-07-31,1417.75,40th Day,40.0,1236.7099999999998,19.0,25000,2203.050000000001,27203.050000000003,2023-05-30,25000,25079.8,25178.6,25038.949999999997,25555.749999999996,25582.35,25654.55,25407.55,24910.699999999997,25231.8,24992.4,24935.4,24711.199999999997,24447.1,25131.1,25251.749999999996,25268.85,25612.749999999996,26384.149999999998,26492.449999999993,26245.449999999993,26857.249999999993,26679.599999999995,26050.699999999993,26238.799999999996,26503.849999999995,26323.349999999995,26415.499999999993,26428.799999999992,26685.299999999992,26680.549999999992,27237.249999999993,27343.649999999994,27005.44999999999,27544.09999999999,27159.34999999999,27392.09999999999,27162.19999999999,26902.84999999999,27203.049999999992
155,2023-02-02,1583.75,INFY.NS,2023-02-08,1590.5,2023-02-27,1510.975,Stop Loss,14.0,1510.975,15.0,25000,-1192.8750000000014,23807.125,2023-02-02,25000,25397.5,25270.75,24654.25,25041.25,25098.25,25169.5,24899.5,25029.25,24835.0,24569.5,24403.0,24402.25,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125,23807.125
156,2023-03-31,1427.95,INFY.NS,2023-04-10,1427.6,2023-04-17,1356.2199999999998,Stop Loss,5.0,1356.2199999999998,17.0,25000,-1213.4600000000019,23786.539999999997,2023-03-31,25000,24635.350000000002,25011.9,24347.200000000004,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997,23786.539999999997
157,2023-05-22,1292.8,INFY.NS,2023-05-26,1317.45,2023-07-21,1331.6,40th Day,40.0,1251.5774999999999,18.0,25000,254.69999999999754,25254.699999999997,2023-05-22,25000,24945.100000000002,25115.199999999997,25015.3,25036.9,24667.9,24766.9,24307.9,24487.000000000004,24376.300000000003,24073.000000000004,24541.000000000004,24773.2,24693.100000000006,24448.300000000003,24535.600000000006,24577.900000000005,24747.100000000006,24674.200000000004,24353.800000000007,24055.90000000001,24152.200000000008,24310.600000000013,24566.20000000001,25324.900000000012,25292.500000000015,25498.600000000017,25537.300000000014,25476.100000000017,25229.500000000015,25210.600000000017,25560.70000000001,25285.300000000014,25857.70000000001,26953.000000000015,26899.000000000015,27839.500000000015,27835.000000000015,27376.900000000012,25254.70000000001
158,2023-04-27,80.45,IOC.NS,2023-05-04,83.3,2023-06-28,90.65,40th Day,40.0,79.13499999999999,300.0,25000,2205.0000000000027,27205.000000000004,2023-04-27,25000,24850.0,24985.0,25210.0,25285.0,25195.0,25075.0,25270.0,26110.0,26275.0,25810.0,25825.0,26155.000000000004,26710.000000000004,26905.000000000004,26755.000000000004,27070.000000000004,27025.000000000004,27100.000000000004,27010.000000000004,27160.000000000004,26950.000000000004,26785.000000000004,26830.000000000004,27265.0,27025.0,27100.0,27565.0,27580.000000000004,27955.000000000004,27880.000000000004,27655.000000000004,27580.000000000004,27580.000000000004,27610.000000000004,27610.000000000004,26800.000000000004,26875.000000000004,26815.000000000004,27205.000000000007
159,2023-05-16,87.0,IOC.NS,2023-05-22,87.15,2023-07-17,97.35,40th Day,40.0,82.7925,286.0,25000,2917.1999999999966,27917.199999999997,2023-05-16,25000,25529.1,25715.0,25572.0,25872.3,25829.399999999998,25900.899999999998,25815.1,25958.1,25757.899999999998,25600.6,25643.5,26058.199999999997,25829.399999999998,25900.899999999998,26344.199999999997,26358.5,26716.0,26644.5,26430.0,26358.5,26358.5,26387.1,26387.1,25614.899999999998,25686.399999999998,25629.199999999997,26001.0,26186.899999999998,27316.6,27145.0,27388.1,28274.699999999997,28446.3,27931.5,28131.699999999997,28074.5,27588.3,27702.699999999997,27917.199999999997
160,2023-07-03,95.25,IOC.NS,2023-07-07,99.2,2023-07-31,94.24,Stop Loss,17.0,94.24,252.0,25000,-1249.920000000002,23750.079999999998,2023-07-03,25000,24546.4,24722.8,24672.4,24244.0,24344.8,24533.8,24596.8,24760.600000000002,24886.600000000002,25037.8,25163.8,24949.600000000002,25100.8,24848.8,24004.600000000002,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998,23750.079999999998
161,2023-01-24,338.95,ITC.NS,2023-01-31,352.35,2023-03-28,379.75,40th Day,40.0,334.7325,70.0,25000,1917.9999999999984,26918.0,2023-01-24,25000,25633.499999999996,26837.5,26980.999999999996,27173.499999999996,26462.999999999996,26623.999999999996,26532.999999999996,26329.999999999996,26529.499999999993,27386.999999999993,27089.499999999993,27113.999999999993,27173.49999999999,27218.999999999993,27092.999999999993,27204.999999999993,27467.499999999993,27292.499999999993,27089.49999999999,26704.49999999999,26844.49999999999,26623.99999999999,27281.99999999999,27505.99999999999,27803.49999999999,27460.49999999999,27495.49999999999,27190.99999999999,26914.49999999999,26893.49999999999,27036.99999999999,26623.99999999999,26851.49999999999,26721.99999999999,26777.99999999999,26980.99999999999,26844.49999999999,26949.49999999999,26917.99999999999
162,2023-04-11,396.0,ITC.NS,2023-04-18,398.5,2023-06-13,445.4,40th Day,40.0,378.575,62.0,25000,2907.7999999999984,27907.8,2023-04-11,25000,25015.5,25111.600000000002,25604.5,25632.399999999998,25809.1,25852.499999999996,26084.999999999996,26677.1,26608.899999999998,26776.299999999996,26618.199999999997,26875.499999999996,27042.899999999994,26568.599999999995,26664.699999999997,26357.799999999996,26360.899999999998,26816.6,26577.899999999998,26804.2,26314.399999999998,26323.7,26627.5,26900.3,27170.0,27644.3,27796.2,28137.2,28186.8,27914.0,27554.399999999998,27783.799999999996,27613.299999999996,27746.6,27817.899999999998,27752.799999999996,27476.899999999998,27383.899999999998,27907.799999999996
163,2023-04-21,408.25,ITC.NS,2023-04-27,416.0,2023-06-22,447.65,40th Day,40.0,395.2,60.0,25000,1898.9999999999986,26899.0,2023-04-21,25000,25573.0,25507.0,25669.0,25516.000000000004,25765.000000000004,25927.000000000004,25468.000000000004,25561.000000000004,25264.0,25267.0,25708.0,25477.0,25696.000000000004,25222.0,25231.000000000004,25525.000000000004,25789.000000000004,26050.000000000004,26509.000000000004,26656.000000000007,26986.000000000007,27034.000000000004,26770.000000000004,26422.000000000004,26644.000000000004,26479.000000000004,26608.000000000007,26677.000000000007,26614.000000000007,26347.000000000007,26257.000000000007,26764.000000000007,26710.000000000007,26926.000000000007,27226.000000000007,27256.000000000007,27211.000000000007,26863.000000000007,26899.000000000004
164,2023-04-27,416.0,ITC.NS,2023-05-04,424.6,2023-06-28,449.35,40th Day,40.0,403.37,58.0,25000,1435.5,26435.5,2023-04-27,25000,25240.699999999997,25397.299999999996,24953.6,25043.5,24756.399999999998,24759.3,25185.600000000002,24962.3,25174.0,24715.8,24724.5,25008.699999999997,25263.899999999994,25516.199999999997,25959.899999999994,26101.999999999996,26420.999999999996,26467.399999999994,26212.199999999997,25875.799999999996,26090.399999999994,25930.899999999994,26055.599999999995,26122.299999999992,26061.39999999999,25803.299999999992,25716.299999999992,26206.39999999999,26154.199999999993,26362.999999999996,26652.999999999996,26681.999999999996,26638.499999999996,26302.099999999995,26336.899999999994,26168.699999999997,26223.799999999996,26188.999999999996,26435.499999999996
165,2023-06-15,448.1,ITC.NS,2023-06-21,447.05,2023-08-17,441.0,40th Day,40.0,424.6975,55.0,25000,-332.7500000000006,24667.25,2023-06-15,25000,25032.999999999996,24873.499999999996,24925.749999999996,24892.75,25126.5,25250.25,25891.0,26061.5,26542.75,26476.749999999996,26174.249999999996,26034.0,26435.499999999996,26388.75,26372.25,26421.75,26391.500000000004,26399.750000000004,26749.000000000004,27480.5,27387.0,26336.5,25838.75,26386.0,25990.0,26177.0,26025.75,25976.25,25717.75,25495.0,25434.5,25431.75,25291.500000000004,25638.0,25258.5,25093.5,25118.25,25176.0,24667.25
166,2023-07-03,463.25,ITC.NS,2023-07-07,468.4,2023-08-17,444.97999999999996,Stop Loss,29.0,444.97999999999996,53.0,25000,-1241.260000000001,23758.739999999998,2023-07-03,25000,24864.850000000002,25251.75,25206.7,25190.8,25238.499999999996,25209.35,25217.299999999996,25553.85,26258.749999999996,26168.649999999998,25156.35,24676.699999999997,25204.049999999996,24822.449999999997,25002.649999999994,24856.899999999994,24809.199999999997,24560.1,24345.449999999997,24287.149999999994,24284.499999999993,24149.349999999995,24483.249999999993,24117.549999999996,23958.549999999996,23982.399999999994,24038.049999999996,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998,23758.739999999998
167,2023-04-11,562.9,JINDALSTEL.NS,2023-04-18,566.5,2023-05-17,538.175,Stop Loss,21.0,538.175,44.0,25000,-1246.300000000002,23753.699999999997,2023-04-11,25000,25587.4,25794.199999999997,25288.199999999997,25444.4,25402.6,25171.6,25569.800000000003,25719.4,26155.0,25972.4,26256.199999999997,25730.4,26161.6,25930.6,25803.0,25679.800000000003,25336.6,25376.199999999997,24731.6,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997,23753.699999999997
168,2023-04-19,579.85,JINDALSTEL.NS,2023-04-25,575.65,2023-05-17,546.8675,Stop Loss,16.0,546.8675,43.0,25000,-1237.6475000000012,23762.352499999997,2023-04-19,25000,24774.25,25163.4,25309.600000000002,25735.300000000003,25556.850000000002,25834.2,25320.350000000002,25741.75,25516.0,25391.3,25270.9,24935.5,24974.2,24344.25,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997,23762.352499999997
169,2023-06-16,544.2,JINDALSTEL.NS,2023-06-22,584.1,2023-08-18,641.05,40th Day,40.0,554.895,42.0,25000,2391.899999999997,27391.899999999998,2023-06-16,25000,24359.5,24311.2,24909.7,24664.0,24871.899999999998,25459.899999999998,26050.0,26703.1,26230.6,26096.2,26774.5,26780.8,26579.2,27076.899999999998,27415.0,27259.6,27100.0,27349.899999999998,27236.5,26848.0,26900.5,28385.2,28087.0,28179.399999999998,28410.399999999998,28555.3,28668.7,27515.8,27625.0,27881.2,28080.7,28103.8,28983.7,28874.5,29792.2,28282.3,27681.7,27566.2,27391.899999999998
170,2023-07-25,664.7,JINDALSTEL.NS,2023-07-31,668.75,2023-08-25,635.3125,Stop Loss,19.0,635.3125,37.0,25000,-1237.1875,23762.8125,2023-07-25,25000,25099.9,24084.25,24180.45,24406.15,24581.9,24602.25,25377.4,25281.2,26089.65,24759.5,24230.4,24128.65,23975.1,24439.45,24522.7,24704.0,24272.95,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125,23762.8125
171,2023-03-29,678.9,JSWSTEEL.NS,2023-04-06,682.7,2023-06-05,712.15,40th Day,40.0,648.565,36.0,25000,1060.1999999999975,26060.199999999997,2023-03-29,25000,25208.8,26112.4,26279.8,26366.199999999997,26386.0,26319.399999999998,26427.399999999998,26191.599999999995,26006.199999999997,26355.399999999998,26522.799999999996,26466.999999999996,26778.399999999994,26533.59999999999,26987.199999999993,26790.999999999996,27015.999999999996,26823.399999999994,26803.59999999999,26508.399999999994,26499.399999999994,26004.399999999994,25718.199999999993,25822.59999999999,25721.799999999992,25446.399999999994,25336.59999999999,25401.399999999994,25788.399999999994,25770.399999999994,25478.799999999992,25502.19999999999,25683.999999999993,25701.999999999993,25788.39999999999,25489.599999999988,25401.39999999999,25860.39999999999,26060.19999999999
172,2023-04-11,713.6,JSWSTEEL.NS,2023-04-18,719.35,2023-06-13,756.65,40th Day,40.0,683.3824999999999,34.0,25000,1268.1999999999985,26268.199999999997,2023-04-11,25000,25102.0,24879.3,24704.2,25034.000000000004,25192.100000000002,25139.400000000005,25433.500000000004,25202.300000000003,25630.700000000004,25445.400000000005,25657.900000000005,25476.000000000004,25457.300000000003,25178.500000000004,25170.000000000004,24702.500000000004,24432.2,24530.8,24435.600000000002,24175.500000000004,24071.800000000003,24133.000000000004,24498.500000000004,24481.500000000004,24206.100000000002,24228.2,24399.9,24416.9,24498.5,24216.3,24133.0,24566.5,24755.199999999997,24779.0,25353.6,26001.299999999996,25991.1,25950.299999999996,26268.199999999997
173,2023-06-07,729.75,JSWSTEEL.NS,2023-06-13,756.65,2023-08-08,801.3,40th Day,40.0,718.8175,33.0,25000,1473.4499999999994,26473.45,2023-06-07,25000,25534.600000000002,25460.350000000002,25641.850000000002,25495.0,25544.5,25069.3,24858.1,24665.05,24740.949999999997,25193.05,25882.75,25928.95,26232.550000000003,26320.000000000004,26163.250000000004,26283.700000000004,26047.750000000004,26780.350000000006,26344.750000000004,26618.650000000005,26501.500000000004,26590.600000000006,26369.500000000004,26130.250000000004,26163.250000000004,26399.200000000004,25983.40000000001,25627.000000000007,26448.700000000008,26610.400000000012,26224.30000000001,26567.50000000001,26983.30000000001,27120.25000000001,26570.80000000001,26577.400000000012,26626.900000000012,26861.200000000008,26473.450000000008
174,2023-06-28,783.4,JSWSTEEL.NS,2023-07-05,791.9,2023-08-30,787.15,40th Day,40.0,752.305,31.0,25000,-147.25,24852.75,2023-06-28,25000,25113.149999999998,24891.5,25579.7,25170.5,25427.800000000003,25317.75,25401.45,25193.75,24969.0,25000.0,25221.649999999998,24831.05,24496.249999999996,25268.149999999994,25420.049999999996,25057.349999999995,25379.749999999993,25770.349999999995,25898.999999999993,25382.849999999995,25389.049999999996,25435.549999999996,25655.649999999994,25291.399999999994,25978.049999999996,26227.599999999995,25891.249999999993,25234.049999999996,25105.399999999994,24933.349999999995,24851.199999999997,25088.349999999995,25102.299999999996,25185.999999999993,24875.999999999993,24418.749999999993,24414.099999999995,24713.249999999993,24852.749999999993
175,2023-05-05,560.05,LICI.NS,2023-05-11,561.0,2023-07-06,627.9,40th Day,40.0,532.9499999999999,44.0,25000,2943.599999999999,27943.6,2023-05-05,25000,25048.4,25292.6,25286.0,25396.0,25314.6,25176.0,25726.0,26282.6,26447.6,26874.4,26905.199999999997,26944.800000000003,26755.6,26502.6,26590.6,26577.4,26566.4,26617.0,26775.4,26865.6,26801.800000000003,26586.199999999997,26667.6,26540.0,26557.6,26911.800000000003,27521.199999999997,28051.4,28302.199999999997,28553.0,27813.800000000003,27415.6,27455.199999999997,27596.0,28135.0,27994.199999999997,27855.6,27893.0,27943.6
176,2023-06-19,618.3,LICI.NS,2023-06-23,624.95,2023-08-21,652.15,40th Day,40.0,593.7025,40.0,25000,1087.9999999999973,26087.999999999996,2023-06-19,25000,24637.999999999996,24673.999999999996,24802.0,25292.0,25164.0,25038.0,25072.0,25118.0,24906.0,24743.999999999996,24873.999999999996,24820.0,24630.0,24750.0,24837.999999999996,24830.0,24816.0,25132.0,25432.0,25068.0,24924.0,25120.000000000004,25212.0,25072.0,25600.0,25892.0,25652.0,25784.0,26342.0,26224.0,25748.0,25760.000000000004,25670.000000000004,26396.000000000004,26234.0,25972.0,26388.0,26034.0,26088.0
177,2023-04-05,2257.75,LT.NS,2023-04-12,2288.5,2023-06-08,2340.3,40th Day,40.0,2174.075,10.0,25000,518.0000000000018,25518.0,2023-04-05,25000,24702.5,24255.0,24281.0,24311.0,24442.5,24267.0,24404.000000000004,24594.5,24876.500000000004,25171.0,25759.0,25959.499999999996,25678.0,25684.0,25890.0,25769.0,25858.5,25759.5,24536.500000000004,24326.0,24583.5,24387.0,24311.0,23997.0,24015.500000000004,24281.0,24091.5,23966.5,24161.999999999996,24299.499999999996,24360.5,24223.0,24171.5,24193.0,24460.5,24798.0,24894.499999999996,25270.0,25518.0
178,2023-06-05,2268.3,LT.NS,2023-06-09,2363.0,2023-08-04,2626.9,40th Day,40.0,2244.85,10.0,25000,2639.000000000001,27639.0,2023-06-05,25000,24769.5,24914.000000000004,24920.500000000004,24983.000000000004,25038.000000000004,25033.5,25190.0,25314.5,25532.5,25265.5,25145.5,25250.5,25584.499999999996,26125.5,25910.5,25988.499999999996,26078.0,26255.999999999996,25863.499999999996,25757.499999999996,26115.5,25919.499999999996,25871.5,26092.5,26058.0,26116.999999999996,26311.5,26266.999999999996,27232.5,27422.5,26979.0,27832.5,27972.0,27865.500000000004,28183.5,28036.5,27591.5,27351.0,27639.0
179,2023-06-30,2475.55,LT.NS,2023-07-06,2488.6,2023-08-31,2702.7,40th Day,40.0,2364.1699999999996,10.0,25000,2140.999999999999,27141.0,2023-06-30,25000,24607.5,24501.5,24859.5,24663.499999999996,24615.5,24836.5,24802.0,24860.999999999996,25055.5,25010.999999999996,25976.5,26166.5,25723.0,26576.5,26716.0,26609.500000000004,26927.5,26780.5,26335.5,26095.0,26383.0,26473.0,26435.999999999996,26629.999999999996,26548.999999999996,26498.999999999996,26712.999999999996,27024.499999999996,26638.999999999993,26533.499999999993,26736.499999999993,26901.999999999993,27289.99999999999,26995.499999999993,26497.999999999993,27067.499999999993,27303.499999999993,27203.999999999993,27140.999999999993
180,2023-05-19,4803.0,LTIM.NS,2023-05-25,4910.55,2023-07-20,4985.05,40th Day,40.0,4665.0225,5.0,25000,372.5,25372.5,2023-05-19,25000,25452.75,25391.749999999996,25403.5,25439.25,25293.750000000004,25418.0,25163.25,24871.500000000004,24958.5,24473.25,24562.5,24944.0,25171.999999999996,24980.749999999996,25302.999999999996,25500.25,25696.999999999996,25557.999999999996,25449.75,25577.5,25230.499999999996,25483.75,26262.5,25891.749999999996,26433.249999999996,26504.0,26700.0,26657.75,26338.249999999996,26020.0,25436.0,25068.5,24528.25,24913.75,25912.75,26121.5,25452.999999999996,25399.75,25372.5
181,2023-05-25,4910.55,LTIM.NS,2023-05-31,4998.4,2023-07-26,4860.55,40th Day,40.0,4748.48,5.0,25000,-689.2499999999973,24310.750000000004,2023-05-25,25000,24854.500000000004,24978.75,24724.0,24432.250000000004,24519.25,24034.0,24123.25,24504.75,24732.749999999996,24541.499999999996,24863.749999999996,25061.0,25257.749999999996,25118.749999999996,25010.5,25138.25,24791.249999999996,25044.5,25823.25,25452.499999999996,25993.999999999996,26064.75,26260.75,26218.5,25898.999999999996,25580.75,24996.75,24629.25,24089.0,24474.5,25473.5,25682.25,25013.749999999996,24960.5,24933.25,24621.75,24403.25,24351.249999999996,24310.75
182,2023-06-16,5010.6,LTIM.NS,2023-06-22,5026.05,2023-08-18,5085.15,40th Day,40.0,4774.7475,4.0,25000,236.39999999999782,25236.399999999998,2023-06-16,25000,24722.399999999998,24925.0,25548.0,25251.399999999998,25684.6,25741.2,25898.0,25864.2,25608.6,25354.0,24886.8,24592.8,24160.6,24469.0,25268.2,25435.2,24900.399999999998,24857.8,24836.0,24586.8,24412.0,24370.399999999998,24338.0,24345.6,24272.0,24462.399999999998,24805.6,24359.6,24375.399999999998,24659.399999999998,25084.0,25226.0,25312.6,25322.0,25325.2,25669.0,25687.399999999998,25286.0,25236.399999999998
183,2023-06-30,5197.2,LTIM.NS,2023-07-06,5178.2,2023-07-12,4919.29,Stop Loss,5.0,4919.29,4.0,25000,-1035.6399999999994,23964.36,2023-06-30,25000,24745.4,24278.2,23984.2,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36,23964.36
184,2023-01-09,1310.35,M&M.NS,2023-01-13,1328.15,2023-02-27,1261.7425,Stop Loss,31.0,1261.7425,18.0,25000,-1195.3350000000005,23804.665,2023-01-09,25000,24774.1,24868.6,24892.0,24845.199999999997,24758.8,25005.4,24923.500000000004,24700.300000000003,24856.900000000005,25062.100000000002,25910.800000000003,25430.2,25436.500000000004,26077.300000000003,25861.300000000003,25693.900000000005,25808.200000000004,25792.900000000005,25671.400000000005,25447.300000000003,25630.000000000004,25921.6,25720.0,25240.3,25325.8,25426.6,24848.8,24744.4,24136.9,23804.665,23804.665,23804.665,23804.665,23804.665,23804.665,23804.665,23804.665,23804.665,23804.665
185,2023-01-31,1378.75,M&M.NS,2023-02-06,1376.0,2023-02-24,1307.2,Stop Loss,15.0,1307.2,18.0,25000,-1238.3999999999992,23761.600000000002,2023-01-31,25000,24832.600000000002,24946.9,24931.600000000002,24810.100000000002,24586.0,24768.7,25060.299999999996,24858.699999999997,24378.999999999996,24464.499999999996,24565.299999999996,23987.499999999996,23883.1,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002,23761.600000000002
